ACT composite score,SAT total score,parental level of education,parental income,high school gpa,college gpa,years to graduate
34,2241,some college,76762,4.0,3.6,4
28,1926,some high school,60181,3.7,3.3,4
27,1875,some high school,57655,3.5,3.3,4
27,1857,some college,59447,3.5,2.9,7
23,1788,some college,68023,3.2,3.1,4
23,1714,some high school,49929,2.9,3.2,4
28,2012,some college,79398,3.8,3.5,8
27,1937,high school,44995,3.7,3.1,7
28,2009,associate's degree,107230,3.7,3.2,5
28,2041,associate's degree,96968,3.9,3.7,4
29,2003,associate's degree,71822,3.8,3.1,5
32,2082,some high school,53336,3.9,3.6,5
35,2345,bachelor's degree,64798,4.0,3.6,4
32,2188,master's degree,78934,4.0,3.3,7
28,1914,some college,62544,3.6,3.6,5
24,1866,bachelor's degree,66506,3.3,2.9,5
29,2011,associate's degree,67659,3.8,3.6,3
26,1783,high school,52959,3.3,3.2,4
27,1973,some college,47595,3.6,3.3,5
33,2204,associate's degree,84674,4.0,3.7,4
35,2313,associate's degree,73239,4.0,3.4,5
27,2082,bachelor's degree,87680,3.8,3.3,5
30,2110,associate's degree,60177,4.0,3.5,5
30,2108,associate's degree,84861,3.9,3.7,3
28,1939,high school,44019,3.6,3.3,5
32,2143,associate's degree,66465,4.0,3.4,4
28,1945,some college,23016,3.6,3.3,4
33,2125,some high school,45971,4.0,3.3,5
36,2245,associate's degree,64304,4.0,3.3,5
28,1891,high school,70607,3.6,3.4,8
26,1791,some college,73181,3.2,3.2,4
32,2184,associate's degree,76035,4.0,3.5,5
32,2218,high school,34888,4.0,3.3,5
33,2245,associate's degree,61087,4.0,3.6,4
28,1891,high school,36111,3.6,3.1,5
29,1943,bachelor's degree,54798,3.9,3.3,5
26,1934,some high school,54301,3.4,3.4,4
35,2327,master's degree,81744,4.0,3.7,4
30,1881,high school,75717,3.7,3.4,4
27,1932,associate's degree,82910,3.6,3.3,4
31,2130,high school,74736,4.0,3.6,5
30,2075,some high school,47292,4.0,3.4,7
31,2050,some high school,35064,3.9,3.2,7
29,2164,associate's degree,78281,4.0,3.5,5
27,1931,high school,65328,3.6,3.6,3
30,2107,associate's degree,41404,4.0,3.4,5
30,2184,master's degree,82129,4.0,3.6,4
33,2171,some college,58800,4.0,3.2,5
27,1953,some college,58143,3.8,3.4,8
27,1890,associate's degree,85128,3.4,3.3,4
31,2201,bachelor's degree,66280,4.0,3.4,8
25,1809,some college,84520,3.3,3.2,7
29,1997,some high school,36115,3.8,3.2,5
28,1891,some high school,53925,3.5,3.5,3
31,2097,bachelor's degree,110613,4.0,3.7,4
28,1974,some college,77020,3.6,3.4,4
28,1987,associate's degree,67637,3.8,3.4,4
30,2196,master's degree,95706,4.0,3.8,4
31,2100,some high school,63997,4.0,3.4,4
28,2000,bachelor's degree,82392,3.7,3.2,5
31,2121,some college,64270,4.0,3.6,4
32,2306,some college,57542,4.0,3.5,4
29,2115,high school,45503,3.9,3.7,4
30,2120,high school,52322,3.9,3.5,6
28,2022,some college,80579,3.9,3.2,7
29,1985,master's degree,101121,3.8,3.5,5
27,1878,some college,70903,3.6,3.5,4
30,1995,some college,60827,4.0,3.2,5
32,2101,master's degree,99997,4.0,3.8,3
27,1783,some high school,55826,3.2,3.1,4
28,1909,some college,73624,3.5,3.5,3
31,2131,associate's degree,70685,4.0,3.3,5
30,1957,associate's degree,64529,3.7,3.0,8
31,2143,associate's degree,47484,4.0,3.5,6
31,2152,associate's degree,85796,4.0,3.6,4
29,1833,some high school,41588,3.6,3.3,5
27,1891,high school,44296,3.6,3.6,7
28,1903,some high school,49593,3.5,3.3,5
32,2112,some high school,69529,4.0,3.5,4
33,2272,bachelor's degree,93523,4.0,3.8,4
30,2142,high school,56919,4.0,3.5,4
26,1750,some college,65393,3.4,3.3,4
32,2135,associate's degree,61731,4.0,3.6,4
31,2108,some college,72234,4.0,3.4,4
32,2168,some college,71329,4.0,3.6,4
32,2209,associate's degree,75939,4.0,3.7,5
24,1740,some high school,60629,3.0,3.1,4
29,2058,some college,50604,3.9,3.3,4
28,1949,some high school,21974,3.6,3.2,5
30,2019,some college,59418,4.0,3.5,6
26,1818,some college,74679,3.4,3.2,4
28,1938,associate's degree,61996,3.7,3.2,6
27,1897,high school,12356,3.4,2.9,5
27,1891,associate's degree,77068,3.5,3.5,4
25,1962,associate's degree,112664,3.5,3.5,6
28,1919,some college,65863,3.4,3.5,3
32,2269,some college,60640,4.0,3.6,4
31,2162,master's degree,76400,4.0,3.5,5
28,2046,some college,71641,3.9,3.5,4
31,2065,associate's degree,73294,3.9,3.3,7
29,2033,some college,96114,3.8,3.5,4
33,2194,associate's degree,55479,4.0,3.5,6
25,1910,some college,52099,3.3,2.9,5
27,1985,some college,75327,3.6,3.6,4
35,2302,some college,83816,4.0,3.9,3
28,1979,some high school,59367,3.8,3.4,4
29,2002,some college,84341,3.6,3.4,4
26,1888,some college,66741,3.5,3.0,5
31,2058,associate's degree,67129,4.0,3.3,5
32,2210,some college,72930,4.0,3.6,4
23,1781,high school,33310,3.2,3.0,6
25,1891,bachelor's degree,63536,3.4,3.5,3
26,1772,high school,73114,3.4,3.6,4
31,2172,associate's degree,123766,4.0,3.4,5
30,1933,high school,63085,3.7,3.5,5
27,1901,some high school,40142,3.6,3.1,7
30,1986,high school,58425,3.8,3.6,5
29,1997,some high school,42668,3.8,3.3,9
30,2179,associate's degree,87670,4.0,3.7,4
32,2176,associate's degree,84007,4.0,3.6,4
34,2221,associate's degree,107053,4.0,3.9,5
29,1999,some college,66797,4.0,3.1,6
30,2104,bachelor's degree,83019,4.0,3.2,6
29,1963,high school,68911,3.6,3.4,4
24,1766,bachelor's degree,91482,3.3,3.4,4
25,1835,associate's degree,71506,3.3,3.3,4
26,1801,master's degree,90465,3.4,3.5,4
29,2108,some college,51181,4.0,3.3,4
23,1826,some college,73535,3.4,3.2,4
27,1977,some college,61369,3.8,3.4,4
32,2189,associate's degree,43765,4.0,3.3,6
24,1884,some high school,54697,3.3,3.5,3
29,1991,bachelor's degree,97070,3.6,3.4,8
28,2039,associate's degree,95349,3.8,3.9,3
27,1897,some high school,54128,3.6,3.0,5
30,2146,some college,43455,4.0,3.2,5
29,2085,bachelor's degree,78071,3.8,3.3,8
26,1835,associate's degree,67450,3.3,2.9,5
28,1895,some college,61953,3.7,3.3,6
23,1724,some high school,14222,3.0,3.2,5
26,1908,some college,54386,3.5,3.5,3
28,1981,master's degree,89549,3.6,3.5,4
29,2051,some college,92519,4.0,3.4,5
28,1854,some high school,38443,3.4,2.9,6
30,1905,associate's degree,70809,3.7,3.2,4
33,2306,some college,68390,4.0,3.6,4
26,1800,high school,67804,3.4,3.5,5
26,1873,associate's degree,64530,3.4,3.4,4
28,2009,high school,61308,3.7,3.4,4
26,1996,some high school,32667,3.6,3.3,5
27,1921,some college,71765,3.6,3.2,5
29,2013,some college,59499,3.8,3.4,8
30,2115,high school,64438,3.9,3.5,4
30,2141,some college,108699,4.0,3.5,5
30,2036,bachelor's degree,101792,3.9,3.3,9
25,1862,high school,66702,3.3,3.0,5
28,2036,bachelor's degree,71517,3.9,3.5,4
27,2015,high school,49453,3.6,3.2,5
26,1807,high school,45413,3.3,3.2,6
25,1812,some high school,59916,3.3,3.3,6
28,1940,associate's degree,75066,3.6,3.3,6
32,2237,associate's degree,59748,4.0,3.4,5
33,2051,associate's degree,77183,4.0,3.6,7
30,2085,master's degree,79059,4.0,3.7,3
30,2075,associate's degree,79176,4.0,3.4,5
25,1906,some high school,47371,3.4,3.1,5
27,1935,some college,74396,3.7,3.3,5
31,2135,associate's degree,90271,4.0,3.6,4
26,1920,some college,86364,3.5,3.6,3
34,2235,associate's degree,71165,4.0,3.3,8
25,1826,some high school,54471,3.2,3.0,5
25,1791,some college,70828,3.2,3.3,6
28,1964,some high school,74691,3.5,3.4,4
26,1917,some college,86197,3.5,3.2,7
29,2015,some college,76186,3.7,3.5,8
27,1843,high school,42096,3.3,3.3,5
33,2222,some college,72770,4.0,3.7,6
32,2128,some high school,42538,4.0,3.2,8
28,1929,some college,73568,3.6,3.1,5
27,1832,associate's degree,75618,3.3,3.4,4
26,1742,some high school,61717,3.4,3.1,5
30,1983,some college,69767,3.7,3.4,4
32,2158,high school,41602,4.0,3.8,7
32,2166,some college,34943,4.0,3.3,5
29,2149,bachelor's degree,64359,4.0,3.6,6
34,2310,associate's degree,88706,4.0,3.9,3
34,2298,some college,100815,4.0,3.6,5
30,2055,bachelor's degree,75856,3.9,3.0,9
31,2056,associate's degree,58925,3.8,3.4,4
32,2149,some college,58409,4.0,3.4,6
27,1973,some college,77377,3.6,3.5,3
27,1881,master's degree,90853,3.6,3.6,5
33,2138,high school,55866,4.0,3.4,4
28,2063,some high school,39314,3.7,3.2,6
35,2248,associate's degree,59930,4.0,3.7,4
31,2125,high school,57722,4.0,3.6,3
29,1993,high school,35726,3.7,3.0,6
27,1972,some college,52272,3.7,3.5,3
30,2033,high school,68532,3.7,3.4,4
23,1724,some high school,66211,3.0,2.9,7
30,2136,master's degree,66091,4.0,3.5,4
27,1954,some high school,19833,3.7,2.8,6
28,2109,master's degree,107559,3.8,3.4,4
28,1972,high school,55560,3.7,3.1,6
26,1834,associate's degree,63122,3.5,3.5,3
31,2069,associate's degree,44108,3.9,2.9,6
27,2066,some college,60193,3.9,3.3,5
29,2018,bachelor's degree,94079,3.8,3.4,4
31,2122,bachelor's degree,83863,4.0,3.7,3
29,1924,associate's degree,96599,3.8,3.7,5
27,1863,some high school,52261,3.5,3.2,4
29,2047,high school,59440,3.9,3.6,4
30,2037,associate's degree,60568,3.9,3.5,4
26,1849,associate's degree,62736,3.4,3.3,8
34,2174,high school,47646,4.0,3.3,6
25,1735,some high school,36335,3.0,3.2,4
31,2166,some college,72985,4.0,3.6,6
29,2000,some college,70940,3.7,3.4,7
29,2050,some high school,50030,3.9,3.4,4
27,1862,high school,72572,3.5,3.4,4
30,2127,high school,57645,4.0,3.0,7
23,1726,some college,60942,3.1,3.2,5
34,2240,master's degree,105717,4.0,3.9,4
30,2136,master's degree,116465,4.0,3.6,4
30,2098,bachelor's degree,80685,4.0,3.3,4
30,2098,associate's degree,105292,4.0,3.5,4
29,1907,high school,40572,3.6,3.1,6
31,2151,associate's degree,83445,4.0,3.6,6
32,2242,some college,56485,4.0,3.5,5
29,2012,some college,67986,3.8,3.3,5
27,1917,some college,94887,3.6,3.4,6
29,2119,bachelor's degree,83603,4.0,3.8,5
29,1893,some college,72417,3.5,3.6,5
30,2018,some high school,47229,3.7,3.3,7
31,1981,high school,43049,3.7,3.6,4
30,2045,bachelor's degree,81820,4.0,3.1,5
31,2050,associate's degree,77469,4.0,3.7,3
27,1898,associate's degree,78949,3.5,3.4,4
30,2104,master's degree,95793,4.0,3.5,7
29,2143,some college,74737,3.9,3.5,4
26,1897,bachelor's degree,82185,3.5,3.6,3
31,2029,associate's degree,51845,3.9,3.3,4
27,1818,some high school,64472,3.4,3.3,4
29,2034,some high school,55419,3.9,3.5,7
27,1834,high school,49695,3.5,3.5,4
31,2028,some college,62633,4.0,3.3,4
23,1789,some high school,80083,3.1,3.3,4
25,1852,some college,88407,3.5,3.4,4
28,1974,some high school,29497,3.7,3.0,5
23,1716,associate's degree,75901,3.1,3.3,4
26,1855,high school,47973,3.3,3.3,5
31,2051,some college,37221,4.0,3.3,5
29,2105,some college,45632,3.8,3.3,5
30,2180,some high school,57077,4.0,3.6,4
26,1889,high school,57178,3.4,3.2,4
29,1929,associate's degree,73759,3.7,3.3,4
25,1898,some high school,50989,3.4,3.5,6
28,1969,high school,30440,3.7,3.3,5
25,1747,some high school,18803,3.2,2.7,7
31,2099,associate's degree,64043,4.0,3.2,5
29,1912,high school,35813,3.6,3.5,4
28,1938,some college,61524,3.6,3.2,6
21,1708,some college,81327,3.0,3.2,4
26,1859,high school,58613,3.3,3.3,5
28,2075,associate's degree,79200,3.8,3.3,5
27,1977,some college,31089,3.8,3.3,6
32,2057,high school,54473,4.0,3.4,4
28,2009,some college,62308,4.0,3.7,3
26,1950,some high school,49872,3.4,3.1,5
30,2111,some college,68734,4.0,3.4,5
30,1964,associate's degree,73368,3.8,3.5,5
30,2134,high school,42497,4.0,3.5,7
31,2255,some college,43271,4.0,3.5,4
28,1942,some college,79233,3.6,3.4,8
29,2022,high school,74170,3.8,3.7,3
30,2098,associate's degree,88833,4.0,3.2,5
32,2172,bachelor's degree,84426,4.0,3.8,3
29,1984,associate's degree,76653,3.9,3.4,4
29,2008,associate's degree,71526,3.8,3.6,3
29,2047,some college,76911,3.9,3.4,4
27,1934,some college,64627,3.6,3.0,5
24,1790,associate's degree,49654,3.2,3.2,8
29,2004,bachelor's degree,83427,3.7,3.7,3
28,2028,high school,40678,3.6,3.1,6
27,1912,high school,41062,3.4,2.8,7
21,1700,some college,106055,3.0,3.3,4
30,2009,associate's degree,103769,3.9,3.6,7
23,1735,some college,78252,3.2,3.3,5
31,2125,bachelor's degree,73465,4.0,3.5,5
29,2098,associate's degree,51203,4.0,3.0,8
27,1889,high school,36468,3.5,3.4,4
34,2370,master's degree,66738,4.0,3.5,4
27,1977,high school,54763,3.7,3.3,6
24,1639,some high school,51962,3.0,2.9,5
29,2080,some college,79546,4.0,3.7,3
27,1928,associate's degree,54771,3.6,3.4,4
28,2055,some college,72085,3.7,3.3,4
33,2266,bachelor's degree,93295,4.0,3.8,6
32,2211,associate's degree,74623,4.0,3.9,4
29,2047,bachelor's degree,88936,3.9,3.5,5
32,2186,master's degree,111987,4.0,3.5,9
31,1996,bachelor's degree,91450,3.9,3.5,6
31,2044,high school,65537,3.9,3.6,4
29,2105,master's degree,88278,4.0,3.8,4
24,1840,associate's degree,62212,3.3,3.2,4
27,1812,associate's degree,50600,3.3,2.8,5
30,2094,associate's degree,65381,4.0,3.4,5
28,1945,associate's degree,50473,3.7,3.3,5
23,1731,associate's degree,55713,3.0,3.4,5
28,1948,bachelor's degree,65138,3.7,3.0,5
29,2038,some college,47031,3.9,3.4,5
27,1799,some college,86240,3.4,3.6,3
26,1817,some high school,43858,3.4,3.3,4
23,1769,some high school,65528,3.1,3.1,4
28,1941,associate's degree,63752,3.6,3.1,7
25,1833,some college,77864,3.3,3.4,4
32,2111,some college,52161,4.0,3.2,5
26,1814,high school,67320,3.5,3.1,5
30,2083,associate's degree,63102,4.0,3.5,4
34,2250,some college,58079,4.0,3.6,7
27,2039,bachelor's degree,90967,3.9,3.3,5
28,2037,some college,51568,3.8,3.3,6
28,1932,high school,88130,3.7,3.8,4
30,2036,associate's degree,75809,3.9,3.8,3
33,2195,master's degree,79974,4.0,3.7,4
29,2052,associate's degree,73313,3.9,3.0,7
29,2136,master's degree,122045,4.0,3.5,7
32,2162,some college,74658,4.0,3.4,4
30,2128,bachelor's degree,66045,4.0,3.5,5
28,1911,high school,61881,3.6,3.6,7
30,2104,master's degree,108915,4.0,3.4,9
33,2126,some college,66102,4.0,3.5,4
31,2137,some college,66063,4.0,3.5,4
30,2029,master's degree,89865,3.8,3.5,4
28,2018,associate's degree,84436,3.7,3.5,4
25,1813,high school,59707,3.2,3.5,6
30,2238,master's degree,83688,4.0,3.8,7
25,1738,some high school,44661,3.2,3.0,5
29,2054,bachelor's degree,86029,3.8,3.5,4
32,2106,some college,54473,4.0,3.6,6
28,1984,some college,44241,3.7,3.0,8
27,1871,some college,78478,3.4,2.9,5
28,2022,associate's degree,73543,3.7,3.6,3
32,2086,some college,87114,4.0,3.7,4
30,2003,high school,45214,3.9,3.3,5
27,2020,high school,45821,3.6,3.3,5
27,1988,bachelor's degree,106085,3.7,3.5,4
31,2123,associate's degree,82876,4.0,3.8,5
30,2136,some college,68890,4.0,3.5,5
25,1876,some high school,38476,3.3,3.2,6
29,2131,master's degree,65171,4.0,2.8,6
31,2183,master's degree,67458,4.0,3.6,7
27,1877,associate's degree,53388,3.4,2.9,5
32,2118,associate's degree,59195,4.0,3.7,3
31,2072,some college,53649,4.0,3.3,6
27,2007,some college,55890,3.7,3.2,8
28,2013,high school,70662,3.7,3.6,3
32,2300,master's degree,100528,4.0,4.0,4
28,1940,associate's degree,46851,3.6,3.3,6
28,2097,associate's degree,72022,3.9,3.7,3
27,1949,some high school,46276,3.6,3.0,7
30,2085,bachelor's degree,88162,4.0,3.5,4
35,2286,master's degree,113752,4.0,3.9,4
32,2028,some college,81517,4.0,3.5,4
26,1894,some college,68366,3.6,3.4,5
26,1774,high school,49023,3.3,3.3,5
32,2206,high school,58046,4.0,3.7,4
27,1931,some college,78418,3.7,3.5,4
33,2244,master's degree,86358,4.0,3.6,6
29,2039,high school,40320,3.9,3.3,5
26,1961,some college,88152,3.5,3.3,5
28,1982,some high school,60558,3.7,3.2,4
29,2087,bachelor's degree,112608,3.9,3.5,4
30,2068,associate's degree,87344,3.9,3.6,4
27,1863,some college,63786,3.4,3.5,7
29,2056,associate's degree,60003,3.9,3.6,4
22,1670,some high school,36570,2.9,2.9,5
32,2282,some college,65087,4.0,3.5,6
29,2012,some high school,36879,3.8,3.3,5
26,1968,bachelor's degree,84132,3.7,3.4,7
32,2191,high school,63470,4.0,3.7,3
28,1969,high school,59950,3.7,3.0,7
25,1777,some high school,45353,3.1,2.9,6
30,2113,high school,37696,4.0,3.5,5
31,2103,some high school,58159,4.0,3.4,5
28,1895,high school,49136,3.6,2.9,6
19,1550,some high school,38072,2.6,2.8,5
27,1907,high school,74752,3.6,3.6,3
30,2073,bachelor's degree,73550,4.0,3.7,4
24,1638,high school,57791,3.0,3.2,5
29,1974,bachelor's degree,59790,3.8,3.3,8
29,2183,bachelor's degree,94049,4.0,3.7,4
26,1941,bachelor's degree,56778,3.5,3.2,4
30,2031,some college,71369,4.0,3.5,4
28,1914,high school,53431,3.5,3.2,4
26,1850,high school,63110,3.3,3.4,4
33,2270,some college,87193,4.0,3.6,4
30,1856,high school,30029,3.6,3.2,7
27,1976,some college,78089,3.8,3.5,6
28,1995,associate's degree,62131,3.8,3.5,4
31,2099,associate's degree,86323,4.0,3.7,4
27,1944,high school,70635,3.7,3.4,5
30,2003,some high school,64720,3.8,3.4,4
27,1884,some college,63907,3.5,3.2,6
29,2090,some college,66363,3.9,3.3,4
30,2108,associate's degree,84121,3.8,3.8,4
26,1847,high school,63206,3.3,3.6,3
28,2059,bachelor's degree,98944,3.9,3.5,6
26,1938,some college,58602,3.6,3.1,5
25,1790,some high school,60590,3.2,3.2,4
29,2101,associate's degree,66885,3.9,3.4,4
28,2007,associate's degree,79297,3.8,3.3,6
30,2079,associate's degree,80755,4.0,3.7,4
24,1736,some college,79068,3.2,3.1,5
26,1950,some college,38184,3.6,3.1,6
27,1943,high school,45235,3.6,3.2,5
28,1957,bachelor's degree,70618,3.7,3.3,4
29,2134,master's degree,89408,3.9,3.8,5
33,2206,some high school,49358,4.0,3.4,9
26,1994,bachelor's degree,84858,3.6,3.5,4
28,2014,some college,27929,3.6,3.1,6
32,2186,high school,46101,4.0,3.6,6
29,2028,some high school,63579,3.8,3.3,4
27,2006,some high school,70244,3.7,3.4,5
32,2208,bachelor's degree,86104,4.0,3.6,6
27,2109,associate's degree,89368,3.9,3.7,4
29,1935,high school,76925,3.6,3.4,7
29,2027,associate's degree,91975,3.8,3.2,5
28,1859,associate's degree,75759,3.5,3.3,7
30,2089,associate's degree,83828,3.9,3.3,5
27,1947,high school,55528,3.6,3.6,3
31,2079,bachelor's degree,66352,3.9,3.3,4
27,2079,bachelor's degree,91925,3.9,3.5,6
25,1727,some high school,52573,3.2,3.2,5
25,1797,high school,79128,3.2,3.2,6
32,2286,master's degree,80432,4.0,3.7,4
29,2044,some college,91774,3.7,3.6,4
28,1994,master's degree,90503,3.6,3.3,5
34,2163,some college,79521,4.0,3.3,5
27,1780,some high school,42412,3.5,2.9,10
35,2314,bachelor's degree,84102,4.0,3.8,4
31,2224,high school,72828,4.0,3.4,5
31,2058,some high school,42280,3.9,3.1,6
25,1947,some high school,62893,3.5,3.1,5
31,2058,associate's degree,69093,4.0,3.3,4
30,2141,bachelor's degree,106332,4.0,3.5,6
21,1588,some college,67084,2.7,3.0,5
29,1944,some high school,46154,3.8,3.6,4
28,2011,some college,44147,4.0,3.3,5
26,1825,some college,72573,3.3,3.3,7
22,1605,some high school,57337,2.9,3.2,6
32,2198,high school,58145,4.0,3.7,5
27,1951,high school,61196,3.6,3.3,6
26,1858,high school,47766,3.5,3.4,9
30,2034,high school,78930,3.8,3.4,4
23,1649,high school,27328,2.9,3.1,6
27,1831,some high school,34574,3.5,3.0,9
30,2158,some college,67324,4.0,3.4,4
34,2275,master's degree,110340,4.0,3.8,4
34,2239,associate's degree,80515,4.0,3.9,3
31,2069,some college,84588,4.0,3.3,5
29,1908,high school,53278,3.7,3.1,5
27,1999,bachelor's degree,86745,3.6,3.4,4
27,1977,associate's degree,71745,3.7,3.4,4
28,1937,high school,70406,3.7,3.2,5
34,2170,high school,84022,4.0,3.6,5
28,2063,bachelor's degree,72478,3.9,3.5,5
26,1824,associate's degree,97497,3.3,3.7,6
30,2104,high school,61908,3.9,3.6,4
27,1933,associate's degree,76190,3.7,3.3,4
27,1864,associate's degree,83385,3.6,3.3,6
26,1938,some high school,35189,3.4,3.1,7
27,2099,some college,70550,4.0,3.3,5
27,2026,associate's degree,55399,3.7,3.3,5
26,1834,some high school,59966,3.4,3.5,3
29,2046,associate's degree,94710,4.0,3.7,5
26,1905,associate's degree,86137,3.4,3.5,4
29,1989,high school,81156,3.7,3.4,4
27,1894,high school,59724,3.5,3.3,4
30,1943,some college,74251,3.7,3.7,3
28,1861,high school,59573,3.5,3.1,5
30,2153,some college,59217,4.0,3.3,6
32,2088,associate's degree,61236,4.0,3.4,4
32,2044,high school,64638,3.9,3.4,4
28,1890,high school,31879,3.5,3.1,5
29,1968,high school,69582,3.9,3.3,5
28,1922,high school,46563,3.5,3.3,5
29,2038,master's degree,96260,3.6,3.7,3
29,1928,high school,43624,3.7,3.3,5
33,2177,high school,32643,4.0,3.3,6
28,2089,bachelor's degree,49831,4.0,3.3,5
34,2158,bachelor's degree,97379,4.0,3.6,6
27,1867,some high school,42043,3.5,3.3,6
27,1947,bachelor's degree,86217,3.6,3.4,4
31,2233,bachelor's degree,87564,4.0,3.9,3
32,2062,high school,75339,4.0,3.8,3
26,1836,associate's degree,55175,3.3,3.2,5
29,1965,master's degree,70755,3.6,3.0,5
26,1825,associate's degree,66637,3.4,3.3,4
27,1939,associate's degree,94082,3.5,3.3,7
26,1867,high school,42222,3.3,3.1,8
31,2184,associate's degree,81769,4.0,3.8,3
28,1953,bachelor's degree,83451,3.8,3.5,7
32,2252,associate's degree,61608,4.0,3.5,7
32,2302,bachelor's degree,69973,4.0,3.8,4
29,2018,high school,72949,3.8,3.6,3
31,2089,some college,65653,4.0,3.4,4
27,2062,some college,68419,3.9,3.4,4
32,2095,high school,52821,4.0,3.4,4
27,2009,some college,31486,3.8,3.1,5
28,2035,some high school,54183,3.7,3.7,4
33,2253,high school,42838,4.0,3.3,6
31,2048,some college,55794,4.0,3.3,4
29,1990,associate's degree,69322,3.7,2.8,10
25,1894,associate's degree,63233,3.4,3.0,6
28,2085,bachelor's degree,77568,3.8,3.0,6
